,State,Year,Disease,pop_sum,std_cases_sum,rate_sum,pop_percent_change,std_percent_change,rate_percent_change
1385,Mississippi,2003,Primary and Secondary Syphilis,26978160.0,222732,431.76,-0.41479715807159523,-0.25,-0.9950887876576329
1386,Mississippi,2004,Chlamydia,46447456.0,417360,269668.0,0.7216687869002185,0.8738214535854749,623.5784695201038
1387,Mississippi,2004,Gonorrhea,46447456.0,417360,100107.99999999999,0.0,0.0,-0.6287731581055225
1388,Mississippi,2004,Primary and Secondary Syphilis,33608614.0,339105,583.4400000000002,-0.2764164737031023,-0.1875,-0.9941718943540976
1389,Mississippi,2005,Chlamydia,46737408.0,455808,305539.36000000004,0.3906377692338041,0.3441500420223824,522.6860002742355
1390,Mississippi,2005,Gonorrhea,46737408.0,455808,100169.91999999998,0.0,0.0,-0.672153793867998
1391,Mississippi,2005,Primary and Secondary Syphilis,15135680.0,284880,426.20000000000005,-0.676154912142325,-0.375,-0.9957452297056841
1392,Mississippi,2006,Chlamydia,46568640.0,425584,280302.4,2.076745808579463,0.49390620612187597,656.6780854059127
1393,Mississippi,2006,Gonorrhea,46568640.0,425584,108007.51999999999,0.0,0.0,-0.6146750081340724
1394,Mississippi,2006,Primary and Secondary Syphilis,33688889.0,345787,925.99,-0.27657563115435624,-0.1875,-0.9914266154801074
1395,Mississippi,2007,Chlamydia,46700560.0,482128,319112.95999999996,0.3862303384359158,0.3942918617530444,343.61814922407365
1396,Mississippi,2007,Gonorrhea,46700560.0,482128,119446.72,0.0,0.0,-0.6256914166068341
1397,Mississippi,2007,Primary and Secondary Syphilis,36314264.0,421862,1524.74,-0.2224019583491076,-0.125,-0.9872349780722317
1398,Mississippi,2008,Chlamydia,47017888.0,462896,310867.52,0.2947498536663169,0.09726877509706955,202.88231436179285
1399,Mississippi,2008,Gonorrhea,49956506.0,491827,114528.83000000002,0.0625,0.0625,-0.6315831579960491
1400,Mississippi,2008,Primary and Secondary Syphilis,41140652.0,405034,1921.7800000000002,-0.17647058823529416,-0.17647058823529416,-0.9832201202090338
1401,Mississippi,2009,Chlamydia,47231936.0,497072,341470.4,0.14805997727017073,0.2272352444486141,176.684438385247
1402,Mississippi,2009,Gonorrhea,47231936.0,497072,103144.64000000001,0.0,0.0,-0.697939733575736
1403,Mississippi,2009,Primary and Secondary Syphilis,27772932.0,372804,2239.08,-0.41198827843940167,-0.25,-0.9782918433764469
1404,Mississippi,2010,Chlamydia,47476752.0,445440,314102.72000000003,0.7094612841020891,0.19483696526861305,139.28204441109744
1405,Mississippi,2010,Gonorrhea,44509455.0,417600,84583.95000000001,-0.0625,-0.0625,-0.730712456103532
1406,Mississippi,2010,Primary and Secondary Syphilis,34426392.0,361920,2427.3599999999997,-0.2265375525267609,-0.1333333333333333,-0.9713023570074465
1407,Mississippi,2011,Chlamydia,47656192.0,435536,311745.60000000003,0.38429237661617277,0.20340406719717063,127.42989914969354
1408,Mississippi,2011,Gonorrhea,47656192.0,435536,84552.32,0.0,0.0,-0.7287778239692878
1409,Mississippi,2011,Primary and Secondary Syphilis,28259172.0,326652,1860.2400000000002,-0.40701993142884774,-0.25,-0.9779989478703837
1410,Mississippi,2012,Chlamydia,53728668.0,541422,383384.52000000014,0.9012824579573668,0.6574887035744461,205.0941168881435
1411,Mississippi,2012,Gonorrhea,50743742.0,511343,106164.83,-0.05555555555555558,-0.05555555555555558,-0.7230852461127018
1412,Mississippi,2012,Primary and Secondary Syphilis,30728386.0,391027,1534.39,-0.39443988975034594,-0.23529411764705888,-0.9855470969058209
1413,Mississippi,2013,Chlamydia,47859312.0,362208,257998.24,0.5574951447173306,-0.07370079303986676,167.1438486955728
1414,Mississippi,2013,Gonorrhea,41876898.0,316932,64524.03999999998,-0.125,-0.125,-0.7499051156317966
1415,Mississippi,2013,Primary and Secondary Syphilis,34798543.0,294294,815.2299999999999,-0.16902768204082352,-0.0714285714285714,-0.9873654842443219
1416,Mississippi,2014,Chlamydia,56832933.0,482961,343740.58999999997,0.6331986370808687,0.6410834063895288,420.64860223495214
1417,Mississippi,2014,Gonorrhea,47859312.0,406704,81719.04000000001,-0.1578947368421053,-0.1578947368421053,-0.7622653757590862
1418,Mississippi,2014,Primary and Secondary Syphilis,25120667.0,279609,1817.97,-0.4751143309373106,-0.3125,-0.9777534097316856
1419,Missouri,1996,Chlamydia,86904848.0,329408,97185.6,0.0,0.0,0.0
1420,Missouri,1996,Gonorrhea,86904848.0,329408,66239.68000000001,0.0,0.0,0.0
1421,Missouri,1996,Primary and Secondary Syphilis,62841285.0,267644,1161.29,0.0,0.0,0.0
1422,Missouri,1997,Chlamydia,76736702.0,280462,87610.59999999998,0.22111923713845116,0.04789197590829608,74.44248206735611
1423,Missouri,1997,Gonorrhea,76736702.0,280462,52364.200000000004,0.0,0.0,-0.4023074833410567
1424,Missouri,1997,Primary and Secondary Syphilis,51711744.0,240396,619.2,-0.326114588557637,-0.1428571428571429,-0.988175127281616
1425,Missouri,1998,Chlamydia,77304710.0,311388,88789.96000000002,0.4949159324427348,0.29531273398891833,142.39463824289408
1426,Missouri,1998,Gonorrhea,77304710.0,311388,63816.340000000004,0.0,0.0,-0.2812662602843836
1427,Missouri,1998,Primary and Secondary Syphilis,64302771.0,289146,593.06,-0.1681907738868692,-0.0714285714285714,-0.9907067688306788
1428,Missouri,1999,Chlamydia,88991168.0,346208,105371.36,0.383939861627425,0.19734666915675825,176.6740296091458
1429,Missouri,1999,Gonorrhea,88991168.0,346208,62705.920000000006,0.0,0.0,-0.40490546956971984
1430,Missouri,1999,Primary and Secondary Syphilis,64443678.0,281294,500.6299999999999,-0.2758418678132194,-0.1875,-0.9920162243054563
1431,Missouri,2000,Chlamydia,89681072.0,357760,106352.48000000001,0.3916193920527007,0.27183658378778075,211.43728901584012
1432,Missouri,2000,Gonorrhea,89681072.0,357760,67636.15999999999,0.0,0.0,-0.36403777326114084
1433,Missouri,2000,Primary and Secondary Syphilis,53290008.0,268320,143.76,-0.4057831066069326,-0.25,-0.9978745097297067
1434,Missouri,2001,Chlamydia,90196944.0,363168,109611.36,0.6925676573364372,0.3534883720930233,761.4607679465777
1435,Missouri,2001,Gonorrhea,90196944.0,363168,65677.6,0.0,0.0,-0.40081393023496825
1436,Missouri,2001,Primary and Secondary Syphilis,40904900.0,226980,100.1,-0.5464935042588583,-0.375,-0.9984758882784999
1437,Missouri,2002,Chlamydia,90761264.0,402672,126244.95999999999,1.2188359829751447,0.774041765794343,1260.1884115884116
1438,Missouri,2002,Gonorrhea,90761264.0,402672,67065.28,0.0,0.0,-0.4687686542100373
1439,Missouri,2002,Primary and Secondary Syphilis,41321450.0,251670,129.5,-0.5447237270736996,-0.375,-0.9980690455627711
1440,Missouri,2003,Chlamydia,91271744.0,438768,144172.96000000002,1.2088223912762017,0.7434259148885445,1112.3047104247105
1441,Missouri,2003,Gonorrhea,91271744.0,438768,65259.520000000004,0.0,0.0,-0.5473525687479817
1442,Missouri,2003,Primary and Secondary Syphilis,47772769.0,301653,188.54000000000005,-0.47658752965211226,-0.3125,-0.9971109196022282
1443,Missouri,2004,Chlamydia,92073888.0,490096,163275.52,0.9273299397822219,0.6247012295584662,864.9993635302851
1444,Missouri,2004,Gonorrhea,92073888.0,490096,67656.16,0.0,0.0,-0.5856319428656542
1445,Missouri,2004,Primary and Secondary Syphilis,42232860.0,306310,340.79999999999995,-0.5413155573488979,-0.375,-0.9949627646617839
1446,Missouri,2005,Chlamydia,92804960.0,511568,170791.36,1.197458566623241,0.6700989193953837,500.1483568075118
1447,Missouri,2005,Gonorrhea,92804960.0,511568,68937.92,0.0,0.0,-0.5963617831721698
1448,Missouri,2005,Primary and Secondary Syphilis,49312758.0,351703,534.49,-0.46864092177831873,-0.3125,-0.9922467924764774
1449,Missouri,2006,Chlamydia,93483408.0,533664,176391.52000000002,0.8957245911899716,0.5173711910333434,329.018372654306
1450,Missouri,2006,Gonorrhea,93483408.0,533664,75039.36,0.0,0.0,-0.5745863519969667
1451,Missouri,2006,Primary and Secondary Syphilis,56175552.0,400248,741.3599999999999,-0.39908532217824155,-0.25,-0.9901203848220453
1452,Missouri,2007,Chlamydia,94054640.0,534768,180340.0,0.6742984563818795,0.33609162319361996,242.2556382863926
1453,Missouri,2007,Gonorrhea,94054640.0,534768,73179.36,0.0,0.0,-0.5942144837529111
1454,Missouri,2007,Primary and Secondary Syphilis,68987880.0,434499,1167.53,-0.2665127419551019,-0.1875,-0.9840456380050331
1455,Missouri,2008,Chlamydia,94585680.0,528880,192186.08,0.3710477840455453,0.21721799129572217,163.6091149692085
1456,Missouri,2008,Gonorrhea,94585680.0,528880,59647.840000000004,0.0,0.0,-0.6896349621158826
1457,Missouri,2008,Primary and Secondary Syphilis,69412473.0,429715,1125.15,-0.26614184092137416,-0.1875,-0.9811367855063989
1458,Missouri,2009,Chlamydia,95801280.0,520464,195688.16000000003,0.3801738485819399,0.2111841569412285,172.92184153224017
1459,Missouri,2009,Gonorrhea,89813700.0,487935,44733.6,-0.0625,-0.0625,-0.7714036454734922
1460,Missouri,2009,Primary and Secondary Syphilis,57660456.0,390348,727.9199999999998,-0.35799932526997547,-0.19999999999999996,-0.9837276677933365
1461,Missouri,2010,Chlamydia,95822832.0,533760,198434.56,0.6618465868532153,0.36739524731777795,271.60490163754264
1462,Missouri,2010,Gonorrhea,89833905.0,500400,49653.600000000006,-0.0625,-0.0625,-0.7497734265644049
1463,Missouri,2010,Primary and Secondary Syphilis,38147877.0,300240,502.28999999999996,-0.5753510102894892,-0.4,-0.9898841171637102
1464,Missouri,2011,Chlamydia,96171008.0,573200,212277.28,1.52100550706924,0.9091393551825206,421.61896513966036
1465,Missouri,2011,Gonorrhea,90160320.0,537375,53998.200000000004,-0.0625,-0.0625,-0.7456242137641862
1466,Missouri,2011,Primary and Secondary Syphilis,35476010.0,358250,511.0,-0.606523024763,-0.33333333333333337,-0.9905367215944235
1467,Missouri,2012,Chlamydia,84307832.0,502334,185506.86000000002,1.3764744682392411,0.402188415910677,362.02712328767126
1468,Missouri,2012,Gonorrhea,84307832.0,502334,50596.41999999999,0.0,0.0,-0.7272531053568585
1469,Missouri,2012,Primary and Secondary Syphilis,58284048.0,430572,705.2400000000001,-0.3086757586175386,-0.1428571428571429,-0.9860614644277204
1470,Missouri,2013,Chlamydia,84618394.0,491750,181846.84,0.45182767675985724,0.14208541196362057,256.85100107764725
1471,Missouri,2013,Gonorrhea,84618394.0,491750,48142.36,0.0,0.0,-0.7352587485160589
1472,Missouri,2013,Primary and Secondary Syphilis,51755968.0,386375,1024.76,-0.38836031324347753,-0.2142857142857143,-0.9787139641679385
1473,Missouri,2014,Chlamydia,84618394.0,500080,186066.3,0.6349494999301337,0.29428663862827564,180.570611655412
1474,Missouri,2014,Gonorrhea,84618394.0,500080,47473.579999999994,0.0,0.0,-0.7448566451850764
1475,Missouri,2014,Primary and Secondary Syphilis,58598364.0,428640,1545.84,-0.3074985091302962,-0.1428571428571429,-0.9674378886108863
1476,Montana,1996,Chlamydia,14180064.0,20112,60860.16,0.0,0.0,0.0
1477,Montana,1996,Gonorrhea,7049652.0,15084,1436.04,0.0,0.0,0.0
1478,Montana,1997,Chlamydia,12458110.0,17850,51287.74,0.7671950331732686,0.1833731105807479,34.714701540347065
1479,Montana,1997,Gonorrhea,5461324.0,14025,2144.23,-0.5616249976922663,-0.2142857142857143,-0.9581921527444961
1480,Montana,1998,Chlamydia,14278896.0,23456,64934.08,1.6145484135348864,0.6724420677361853,29.283169249567443
1481,Montana,1998,Gonorrhea,8457288.0,17592,1883.4,-0.4077071504687757,-0.25,-0.9709952000551945
1482,Montana,1999,Chlamydia,12565098.0,23002,67516.54,0.4857124411513478,0.3075261482492042,34.848221301900814
1483,Montana,1999,Gonorrhea,6968599.0,18073,1694.99,-0.44540034626072955,-0.2142857142857143,-0.9748951886456266
1484,Montana,1999,Primary and Secondary Syphilis,211943.0,1643,0.47,-0.969585995692965,-0.9090909090909091,-0.9997227122283907
1485,Montana,2000,Chlamydia,13551240.0,22935,69499.2,62.93813430969647,12.9592209373098,147869.63829787236
1486,Montana,2000,Gonorrhea,9386976.0,18348,2289.0,-0.3072976347551958,-0.19999999999999996,-0.9670643690862628
1487,Montana,2001,Chlamydia,15391494.0,34017,100083.59,0.6396647866149865,0.853989535644212,42.72371778069026
1488,Montana,2001,Gonorrhea,10586407.0,26013,4097.599999999999,-0.31219107125013335,-0.23529411764705888,-0.959058223231201
1489,Montana,2002,Chlamydia,17279607.0,49362,142606.39999999997,0.6322447266574958,0.8975896667051091,33.80242092932448
1490,Montana,2002,Gonorrhea,12301455.0,38970,5301.0,-0.28809405213903305,-0.21052631578947367,-0.9628277552760606
1491,Montana,2003,Chlamydia,16517178.0,48042,137196.0,0.3427011682764356,0.23279445727482684,24.881154499151105
1492,Montana,2003,Gonorrhea,7773584.0,34697,4718.09,-0.5293636721720865,-0.2777777777777778,-0.9656105863144698
1493,Montana,2004,Chlamydia,18537300.0,54000,154741.8,1.3846529477265572,0.5563305184886302,31.79755155158125
1494,Montana,2004,Gonorrhea,12610335.0,40500,3713.8499999999995,-0.3197318379699309,-0.25,-0.9759996975607108
1495,Montana,2004,Primary and Secondary Syphilis,1270264.0,10800,39.800000000000004,-0.8992680210319551,-0.7333333333333334,-0.9892833582401013
1496,Montana,2005,Chlamydia,17777730.0,48735,134905.89,12.995303338518607,3.5125,3388.5952261306534
1497,Montana,2005,Gonorrhea,11912502.0,35910,6612.76,-0.329919961659897,-0.26315789473684215,-0.9509824218942553
1498,Montana,2005,Primary and Secondary Syphilis,1255672.0,10260,61.88,-0.894592084853375,-0.7142857142857143,-0.9906423339120125
1499,Montana,2006,Chlamydia,17948008.0,54055,150826.75,13.29354799661058,4.268518518518518,2436.4070782159015
1500,Montana,2006,Gonorrhea,11104041.0,36985,7278.050000000002,-0.3813218157691929,-0.3157894736842105,-0.9517456286766107
1501,Montana,2006,Primary and Secondary Syphilis,31845.0,2845,3.14,-0.9971321251425495,-0.9230769230769231,-0.9995685657559373
1502,Montana,2007,Chlamydia,18199359.0,54682,156531.31,570.4981629769195,18.220386643233745,49849.73566878981
1503,Montana,2007,Gonorrhea,9361068.0,34536,4357.92,-0.48563748866100176,-0.368421052631579,-0.972159435706505
1504,Montana,2007,Primary and Secondary Syphilis,1278124.0,11512,85.84,-0.8634638697208481,-0.6666666666666667,-0.9803025296471711
1505,Montana,2008,Chlamydia,18381360.0,61370,175966.02999999997,13.381515408520613,4.330958999305073,2048.9304520037276
1506,Montana,2008,Gonorrhea,11026344.0,45220,4889.219999999999,-0.4001344840642912,-0.26315789473684215,-0.9722149780841223
1507,Montana,2008,Primary and Secondary Syphilis,2340036.0,19380,100.74,-0.7877777076427146,-0.5714285714285714,-0.9793954863966031
1508,Montana,2009,Chlamydia,17549802.0,55296,154670.93999999997,6.499800003076876,1.8532507739938082,1534.3478260869563
1509,Montana,2009,Gonorrhea,8442885.0,33792,2478.7400000000002,-0.5189185040378234,-0.38888888888888884,-0.9839741065774864
1510,Montana,2009,Primary and Secondary Syphilis,518380.0,12288,50.56,-0.9386015562215996,-0.6363636363636364,-0.9796025400001613
1511,Montana,2010,Chlamydia,15830640.0,50992,148393.6,29.538678189744974,3.149739583333333,2934.0
1512,Montana,2010,Gonorrhea,11271442.0,44618,3950.520000000001,-0.2879983374013938,-0.125,-0.973378097168611
1513,Montana,2010,Primary and Secondary Syphilis,926721.0,9561,18.9,-0.9177815047977003,-0.7857142857142857,-0.9952158196895599
1514,Montana,2011,Chlamydia,15971184.0,55968,161940.80000000002,16.23408016004817,4.853780985252588,8567.296296296297
1515,Montana,2011,Gonorrhea,9771300.0,41976,2863.4399999999996,-0.3881918835823318,-0.25,-0.9823179828678135
1516,Montana,2011,Primary and Secondary Syphilis,1879940.0,17490,79.75,-0.8076059480314799,-0.5833333333333333,-0.9721488838599727
1517,Montana,2012,Chlamydia,15077115.0,59055,170522.40000000002,7.019997978658893,2.376500857632933,2137.2119122257054
1518,Montana,2012,Gonorrhea,9850860.0,47244,3672.3599999999997,-0.34663494972347164,-0.19999999999999996,-0.9784640610265866
1519,Montana,2012,Primary and Secondary Syphilis,37300.0,3937,5.36,-0.9962135285650187,-0.9166666666666666,-0.9985404481042164
1520,Montana,2013,Chlamydia,17257805.0,68799,190337.61,461.67573726541553,16.4749809499619,35509.74813432835
1521,Montana,2013,Gonorrhea,11960052.0,52611,8277.359999999997,-0.3069772198723998,-0.23529411764705888,-0.9565122205747987
1522,Montana,2013,Primary and Secondary Syphilis,1385416.0,16188,49.0,-0.8841630454449529,-0.6923076923076923,-0.9940802381435627
1523,Montana,2014,Chlamydia,17257805.0,78795,207788.62,11.456767497993383,3.8674944403261673,4239.584081632653
1524,Montana,2014,Gonorrhea,15227475.0,69525,18078.149999999998,-0.11764705882352944,-0.11764705882352944,-0.9129974009163736
1525,Montana,2014,Primary and Secondary Syphilis,1887870.0,23175,96.85000000000001,-0.876022124482227,-0.6666666666666667,-0.9946427040377472
1526,Nebraska,1996,Chlamydia,23432360.0,51072,56634.619999999995,0.0,0.0,0.0
1527,Nebraska,1996,Gonorrhea,23432360.0,51072,25982.879999999997,0.0,0.0,0.0
1528,Nebraska,1996,Primary and Secondary Syphilis,3253904.0,14592,29.880000000000003,0.0,0.0,0.0
1529,Nebraska,1997,Chlamydia,30355524.0,71622,78363.0,8.328955002974888,3.908305921052632,2621.590361445783
1530,Nebraska,1997,Gonorrhea,30355524.0,71622,33691.14,0.0,0.0,-0.5700631675663259
1531,Nebraska,1997,Primary and Secondary Syphilis,1369743.0,11937,10.29,-0.9548766478219911,-0.8333333333333334,-0.9996945784559382
1532,Nebraska,1998,Chlamydia,28828872.0,70091,77795.06,20.046920480703314,4.871743319091899,7559.258503401361
1533,Nebraska,1998,Gonorrhea,28828872.0,70091,31628.500000000004,0.0,0.0,-0.593438195175889
1534,Nebraska,1998,Primary and Secondary Syphilis,4806158.0,28861,75.95,-0.8332866440282506,-0.5882352941176471,-0.9975986847305437
1535,Nebraska,1999,Chlamydia,28980988.0,86581,93720.15000000001,5.02996988446905,1.9999307023318664,1232.9716919025675
1536,Nebraska,1999,Gonorrhea,27276224.0,81488,35412.64,-0.05882352941176472,-0.05882352941176472,-0.6221448642581131
1537,Nebraska,1999,Primary and Secondary Syphilis,5780220.0,30558,43.8,-0.7880857702297797,-0.625,-0.9987631534954751
1538,Nebraska,2000,Chlamydia,30840750.0,95886,95371.55999999998,4.335566812335863,2.1378362458276063,2176.4328767123284
1539,Nebraska,2000,Gonorrhea,29127375.0,90559,36995.57,-0.05555555555555558,-0.05555555555555558,-0.6120901241418301
1540,Nebraska,2000,Primary and Secondary Syphilis,805062.0,10654,4.22,-0.9723606401194752,-0.8823529411764706,-0.9998859322886497
1541,Nebraska,2001,Chlamydia,32680741.0,83695,84091.53000000001,39.59406728922741,6.855734935235592,19925.9028436019
1542,Nebraska,2001,Gonorrhea,29240663.0,74885,27586.58,-0.10526315789473684,-0.10526315789473684,-0.6719457952542902
1543,Nebraska,2001,Primary and Secondary Syphilis,5943396.0,26430,77.34,-0.7967420916550353,-0.6470588235294117,-0.997196462917839
1544,Nebraska,2002,Chlamydia,32854420.0,120631,122754.81999999998,4.527886750268702,3.564169504351116,1586.209981898112
1545,Nebraska,2002,Gonorrhea,29396060.0,107933,37915.78,-0.10526315789473684,-0.10526315789473684,-0.6911259370507814
1546,Nebraska,2002,Primary and Secondary Syphilis,1553285.0,31745,48.0,-0.9471600956046491,-0.7058823529411764,-0.9987340363299925
1547,Nebraska,2003,Chlamydia,34785820.0,127440,134456.2,21.395001561207376,3.0144904709403058,2800.1708333333336
1548,Nebraska,2003,Gonorrhea,33046529.0,121068,45474.03,-0.050000000000000044,-0.050000000000000044,-0.6617929853736757
1549,Nebraska,2003,Primary and Secondary Syphilis,2137796.0,25488,46.39999999999999,-0.9353095146543227,-0.7894736842105263,-0.9989796373886369
1550,Nebraska,2004,Chlamydia,36691494.0,134232,153315.74999999997,16.16323447139016,4.266478342749529,3303.21875
1551,Nebraska,2004,Gonorrhea,31449852.0,115056,29542.68,-0.1428571428571429,-0.1428571428571429,-0.8073082511092304
1552,Nebraska,2004,Primary and Secondary Syphilis,3041240.0,31960,52.5,-0.9032987500227346,-0.7222222222222222,-0.9982229100406598
1553,Nebraska,2005,Chlamydia,33416953.0,118940,143018.50999999998,9.987936828398942,2.721526908635795,2723.162095238095
1554,Nebraska,2005,Gonorrhea,31658166.0,112680,30395.159999999996,-0.052631578947368474,-0.052631578947368474,-0.7874739430581398
1555,Nebraska,2005,Primary and Secondary Syphilis,1508448.0,18780,11.100000000000001,-0.9523520092730577,-0.8333333333333334,-0.9996348102790049
1556,Nebraska,2006,Chlamydia,38903282.0,151096,180148.32000000004,24.790270529710007,7.045580404685836,16228.578378378379
1557,Nebraska,2006,Gonorrhea,38903282.0,151096,47170.860000000015,0.0,0.0,-0.7381554265951522
1558,Nebraska,2006,Primary and Secondary Syphilis,2210292.0,27472,36.760000000000005,-0.9431849477378283,-0.8181818181818181,-0.9992207053252792
1559,Nebraska,2007,Chlamydia,35491420.0,131400,157476.0,15.057344459465085,3.7830518345952244,4282.8955386289435
1560,Nebraska,2007,Gonorrhea,30167707.0,111690,36331.89,-0.15000000000000002,-0.15000000000000002,-0.7692861769412482
1561,Nebraska,2007,Primary and Secondary Syphilis,870032.0,13140,8.32,-0.9711601547973135,-0.8823529411764706,-0.9997710000773425
1562,Nebraska,2008,Chlamydia,33885208.0,133912,163525.97000000003,37.94708240616437,9.19117199391172,19653.56370192308
1563,Nebraska,2008,Gonorrhea,26751480.0,105720,33198.3,-0.21052631578947367,-0.21052631578947367,-0.7969845401314544
1564,Nebraska,2008,Primary and Secondary Syphilis,7722246.0,49336,131.45999999999998,-0.711333877602286,-0.5333333333333333,-0.9960401586828241
1565,Nebraska,2009,Chlamydia,35932380.0,136480,163499.2,3.653099629304738,1.7663369547592023,1242.7182412901266
1566,Nebraska,2009,Gonorrhea,30542523.0,116008,34775.54,-0.15000000000000002,-0.15000000000000002,-0.7873045250374314
1567,Nebraska,2009,Primary and Secondary Syphilis,2266228.0,27296,22.119999999999997,-0.9258008907777527,-0.7647058823529411,-0.9993639207327909
1568,Nebraska,2010,Chlamydia,29221456.0,101008,126412.0,11.894314252581824,2.700468933177022,5713.828209764919
1569,Nebraska,2010,Gonorrhea,27395115.0,94695,27139.8,-0.0625,-0.0625,-0.7853067746732905
1570,Nebraska,2010,Primary and Secondary Syphilis,3804528.0,25252,29.119999999999997,-0.8611238536505504,-0.7333333333333334,-0.9989270370452251
1571,Nebraska,2011,Chlamydia,36852820.0,162840,206442.99999999994,8.686568215557882,5.4485981308411215,7088.388736263735
1572,Nebraska,2011,Gonorrhea,24683520.0,122130,30685.65,-0.3302135358976599,-0.25,-0.8513601817450821
1573,Nebraska,2011,Primary and Secondary Syphilis,4288866.0,48852,70.86,-0.826245770457374,-0.6,-0.997690777285148
1574,Nebraska,2012,Chlamydia,37110500.0,163700,205099.4,7.6527534317929256,2.3509375255874887,2893.431272932543
1575,Nebraska,2012,Gonorrhea,31543925.0,139145,35824.61,-0.15000000000000002,-0.15000000000000002,-0.8253304982852216
1576,Nebraska,2012,Primary and Secondary Syphilis,2382280.0,32740,29.28,-0.9244773755960933,-0.7647058823529411,-0.9991826847521857
1577,Nebraska,2013,Chlamydia,44844384.0,209448,259856.63999999996,17.82414493678325,5.397312156383628,8873.885245901638
1578,Nebraska,2013,Gonorrhea,41107352.0,191994,43263.659999999996,-0.08333333333333337,-0.08333333333333337,-0.8335095073960781
1579,Nebraska,2013,Primary and Secondary Syphilis,6852184.0,69816,463.84000000000003,-0.8333100122819879,-0.6363636363636364,-0.9892787618985541
1580,Nebraska,2014,Chlamydia,41107352.0,198176,248819.56,4.999160559611359,1.8385470379282687,535.4340289755088
1581,Nebraska,2014,Gonorrhea,31764772.0,153136,35684.19,-0.2272727272727273,-0.2272727272727273,-0.8565860738601097
1582,Nebraska,2014,Primary and Secondary Syphilis,6833856.0,72064,460.80000000000007,-0.7848605366976977,-0.5294117647058824,-0.9870867182357229
1583,Nevada,1996,Chlamydia,26661120.0,64416,88178.88,0.0,0.0,0.0
1584,Nevada,1996,Gonorrhea,23328480.0,56364,22652.14,0.0,0.0,0.0
1585,Nevada,1996,Primary and Secondary Syphilis,8739088.0,32208,180.0,0.0,0.0,0.0
1586,Nevada,1997,Chlamydia,28225664.0,59632,78232.8,2.229818031355217,0.8514654744162942,433.62666666666667
1587,Nevada,1997,Gonorrhea,28225664.0,59632,18764.32,0.0,0.0,-0.7601476618502725
1588,Nevada,1997,Primary and Secondary Syphilis,7460614.0,26089,86.03,-0.7356797700135593,-0.5625,-0.9954152348712877
1589,Nevada,1998,Chlamydia,31504247.0,81260,92138.29999999999,3.222741854758871,2.1147226800567287,1070.0019760548644
1590,Nevada,1998,Gonorrhea,29651056.0,76480,32207.2,-0.05882352941176472,-0.05882352941176472,-0.6504472081642487
1591,Nevada,1998,Primary and Secondary Syphilis,6248316.0,28680,69.96000000000001,-0.7892717210476417,-0.625,-0.997827814898532
1592,Nevada,1999,Chlamydia,30955488.0,70304,75916.8,3.9542129431353983,1.4513249651324966,1084.1457975986277
1593,Nevada,1999,Gonorrhea,32890206.0,74698,29145.139999999996,0.0625,0.0625,-0.6160910365031192
1594,Nevada,1999,Primary and Secondary Syphilis,2441984.0,17576,23.4,-0.9257534598597528,-0.7647058823529411,-0.9991971217156617
1595,Nevada,2000,Chlamydia,36338904.0,100386,105858.72000000002,13.88089356850823,4.711538461538462,4522.876923076924
1596,Nevada,2000,Gonorrhea,32301248.0,89232,31823.04,-0.11111111111111116,-0.11111111111111116,-0.6993819687220855
1597,Nevada,2000,Primary and Secondary Syphilis,3615415.0,27885,27.0,-0.8880719717083377,-0.6875,-0.9991515581163836
1598,Nevada,2001,Chlamydia,39856718.0,125305,128181.79,10.024105946343642,3.4936345705576475,4746.473703703704
1599,Nevada,2001,Gonorrhea,35661274.0,112115,37461.2,-0.10526315789473684,-0.10526315789473684,-0.70774943929243
1600,Nevada,2001,Primary and Secondary Syphilis,3751985.0,32975,43.7,-0.8947882512554094,-0.7058823529411764,-0.9988334596862888
1601,Nevada,2002,Chlamydia,43469820.0,158780,160899.4,10.585819239682461,3.81516300227445,3680.9084668192218
1602,Nevada,2002,Gonorrhea,36949347.0,134963,41197.97000000001,-0.15000000000000002,-0.15000000000000002,-0.7439519973349806
1603,Nevada,2002,Primary and Secondary Syphilis,5209980.0,47634,78.3,-0.8589966962068369,-0.6470588235294117,-0.9980994209180695
1604,Nevada,2003,Chlamydia,49305388.0,177386,165829.39999999997,8.463642470796433,2.723936683881261,2116.8722860791822
1605,Nevada,2003,Gonorrhea,38099618.0,137071,43408.82,-0.2272727272727273,-0.2272727272727273,-0.7382320625896253
1606,Nevada,2003,Primary and Secondary Syphilis,6712510.0,56441,85.54,-0.8238168687150617,-0.5882352941176471,-0.9980294327281874
1607,Nevada,2004,Chlamydia,49030191.0,205968,172060.35,6.304300626740221,2.6492620612675184,2010.4607201309327
1608,Nevada,2004,Gonorrhea,42025878.0,176544,60705.18000000001,-0.1428571428571429,-0.1428571428571429,-0.6471866993180009
1609,Nevada,2004,Primary and Secondary Syphilis,10388601.0,88272,334.34999999999997,-0.7528046647829701,-0.5,-0.9944922327880421
1610,Nevada,2005,Chlamydia,48296140.0,206200,174165.00000000003,3.64895513842528,1.3359615733188326,519.9062359802604
1611,Nevada,2005,Gonorrhea,43466526.0,185580,55155.78,-0.09999999999999998,-0.09999999999999998,-0.6833130651967962
1612,Nevada,2005,Primary and Secondary Syphilis,22724256.0,123720,1113.24,-0.477201007506328,-0.33333333333333337,-0.9798164399089271
